-68.27407288,39.88012575
-68.27407288,39.74439584
-68.27407288,39.60866594
-68.27407288,39.47293603
-68.27407288,39.33720612
-68.27407288,39.20147622
-68.27407288,39.06574631
-68.27407288,38.9300164
-68.27407288,38.7942865
-68.27407288,38.65855659
-68.27407288,38.52282668
-68.27407288,38.38709677
-68.27407288,38.25136687
-68.27407288,38.11563696
-68.27407288,37.97990705
-68.27407288,37.84417715
-68.27407288,37.70844724
-68.27407288,37.57271733
-68.27407288,37.43698742
-68.27407288,37.30125752
-68.27407288,37.09766266
-67.47526345,36.55474303
-67.47526345,36.41901312
-67.47526345,36.28328321
-67.47526345,36.14755331
-67.47526345,36.0118234
-67.47526345,35.87609349
-67.47526345,35.74036359
-67.47526345,35.60463368
-67.47526345,35.46890377
-67.47526345,35.33317387
-67.47526345,35.19744396
-67.47526345,35.06171405
-67.47526345,34.92598414
-67.47526345,34.79025424
-67.47526345,34.65452433
-67.47526345,34.51879442
-67.47526345,34.38306452
-67.47526345,34.28126709
-66.67645403,33.84014489
-66.67645403,33.70441498
-66.67645403,33.56868507
-66.67645403,33.43295517
-66.67645403,33.29722526
-66.67645403,33.16149535
-66.67645403,32.89003554
-66.67645403,32.78823811
-65.8776446,32.55071077
-65.8776446,32.0756561
-65.8776446,31.93992619
-65.8776446,31.80419628
-65.47823988,31.70239885
-65.07883517,31.39700656
-65.07883517,31.29520913
-64.28002574,31.1934117
-64.28002574,31.05768179
-63.48121631,30.92195189
-63.0818116,30.78622198
-61.48419274,30.68442455
-59.88657389,30.70139079
-58.28895503,30.78622198
-55.49312203,31.02374932
-53.09669375,31.22734418
-47.90443247,31.73633133
-46.30681361,31.83812876
-45.10859947,31.90599371
-40.27431421,32.26694915
-35.92229105,32.68644068
-34.32467219,32.77127187
-32.72705333,32.89003554
-31.12943448,32.97486673
-29.53181562,33.07666416
-27.93419677,33.16149535
-25.53776848,33.28025902
-23.09267155,33.39902269
-21.94312606,33.46688764
-18.74788834,33.60261755
-13.09226933,33.81355932
-5.860349127,33.96186441
-0.124688279,34.02542373
6.608478803,33.91949153
12.59351621,33.83474576
17.33167082,33.66525424
21.99139249,33.46688764
23.98841606,33.36509021
25.58603491,33.28025902
27.9824632,33.14452911
29.58008205,33.04273168
31.17770091,32.94093425
32.77531977,32.83913682
34.37293862,32.73733939
36.36996219,32.6525082
40.77306733,32.26694915
45.55627061,31.88902747
46.75448476,31.77026381
55.54138846,31.02374932
57.53841203,30.83712069
59.13603089,30.73532326
60.73364975,30.68442455
62.3312686,30.7522895
63.52948274,30.98981684
63.52948274,30.88801941
64.32829217,31.32914161
64.32829217,31.1934117
65.1271016,31.93992619
65.1271016,31.80419628
65.1271016,31.66846638
65.1271016,31.53273647
65.1271016,31.43093904
65.92591103,32.78823811
65.92591103,32.55071077
65.92591103,32.10958857
66.32531574,32.89003554
66.72472046,34.65452433
66.72472046,34.51879442
66.72472046,34.38306452
66.72472046,34.24733461
66.72472046,34.1116047
66.72472046,33.97587479
66.72472046,33.84014489
66.72472046,33.70441498
66.72472046,33.56868507
66.72472046,33.43295517
66.72472046,33.29722526
66.72472046,33.16149535
67.52352988,39.67653089
67.52352988,39.54080098
67.52352988,39.40507108
67.52352988,39.26934117
67.52352988,39.13361126
67.52352988,38.99788136
67.52352988,38.86215145
67.52352988,38.72642154
67.52352988,38.59069163
67.52352988,38.45496173
67.52352988,38.31923182
67.52352988,38.18350191
67.52352988,38.04777201
67.52352988,37.9120421
67.52352988,37.77631219
67.52352988,37.64058229
67.52352988,37.50485238
67.52352988,37.36912247
67.52352988,37.23339256
67.52352988,37.09766266
67.52352988,36.96193275
67.52352988,36.82620284
67.52352988,36.69047294
67.52352988,36.55474303
67.52352988,36.41901312
67.52352988,36.28328321
67.52352988,36.14755331
67.52352988,36.0118234
67.52352988,35.87609349
67.52352988,35.74036359
67.52352988,35.60463368
67.52352988,35.46890377
67.52352988,35.33317387
67.52352988,35.19744396
67.52352988,35.06171405
67.52352988,34.92598414
67.52352988,34.82418671
68.32233931,39.77832832
